category,message,processed_text,target
ham,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today.",im gonna home soon dont want talk stuff anymore tonight k ive cried enough,0
ham,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",thank say happy onam fine remembered met insurance qatar insha ex tata aig joined,0
ham,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",thanks reply ur visa coming r u still buying gucci sister things easy uncle john also bills really need think make later,0
spam,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50,well done england get official poly ringtone colour flag yer mobile text tone flag optout txt eng box wwx,1
ham,ALRITE,alrite,0
ham,Or I guess  &lt;#&gt;  min,guess ltgt min,0
ham,No break time one... How... I come out n get my stuff fr ü?,break time come n get stuff fr,0
ham,But you were together so you should be thinkin about him,together thinkin,0
ham,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,likely called google dont paracetamol dont worry,0
ham,Got it! It looks scrumptious... daddy wants to eat you all night long!,got looks daddy wants eat night long,0
ham,You call times job today ok umma and ask them to speed up,call times job today ok umma ask speed,0
spam,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,private account statement shows unredeemed call identifier code expires,1
ham,How dare you change my ring,dare change ring,0
ham,Let's pool our money together and buy a bunch of lotto tickets. If we win I get &lt;#&gt; % u get &lt;#&gt; %. Deal?,lets pool money together buy bunch lotto win get ltgt u get ltgt deal,0
ham,"Alright, I'll head out in a few minutes, text me where to meet you",alright ill head minutes text meet,0
ham,How much she payed. Suganya.,much,0
ham,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,per request maangalyam alaipayuthe set callertune press copy friends callertune,0
spam,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,free st week nokia tone ur mobile every week txt nokia get txting tell ur pobox wwq normptone,1
ham,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing ,hi u decide wot get bday ill prob jus get voucher frm virgin sumfing,0
ham,Gud mrng dear hav a nice day,gud mrng dear hav nice day,0
ham,Tired. I haven't slept well the past few nights.,havent slept well past,0
ham,"Aight, tomorrow around  &lt;#&gt;  it is",aight tomorrow around ltgt,0
spam,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",hello darling today would love chat dont tell look like sexy,1
ham,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade",case wake wondering forgot take care something grandma today done parade,0
ham,Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx,hi kate lovely see tonight ill phone got sing guy gave card xxx,0
ham,Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?,going village pub either come ok,0
ham,K sure am in my relatives home. Sms me de. Pls:-),k sure relatives sms pls,0
spam,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡,wmlidadafirsttruec c ringtone,1
ham,aathi..where are you dear..,,0
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",many people seems special first sight remain special till last maintain till life shjas,0
ham,"Haha good to hear, I'm officially paid and on the market for an 8th",haha good hear im officially paid market th,0
ham,Home so we can always chat,home always chat,0
ham,Pls call me da. What happen.,pls call,0
ham,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,tell friends plan valentines day lturlgt,0
ham,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.",wont worry saying anything like said last night whatever want ill,0
ham,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",need th im campus atm could pick hour two,0
ham,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,train back northampton im afraid im staying skyving today ho ho around wednesday fancy comedy club week way,0
ham,"I‘ve got some salt, you can rub it in my open wounds if you like!",ive got salt rub open wounds like,0
ham,You will be in the place of that man,place man,0
ham,"Yo, any way we could pick something up tonight?",yo way could pick something tonight,0
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",housemaid murderer coz man murdered ltgt th public holiday closedincluding post,0
ham,I was about to do it when i texted. I finished a long time ago and showered and er'ything!,finished long time ago showered erything,0
ham,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,hi regarding textbook intro algorithms second im selling,0
ham,Today am going to college so am not able to atten the class.,today going college able atten,0
ham,"Goodnight, sleep well da please take care pa. Please.",goodnight sleep well da please take care,0
spam,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz",account credited free text activate txt word credit tcs,1
ham,Stop knowing me so well!,stop knowing well,0
ham,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,ur changes da report big cos ive already made changes da previous,0
ham,We don call like  &lt;#&gt;  times oh. No give us hypertension oh.,call like ltgt times give us hypertension,0
ham,Yunny i'm walking in citylink now ü faster come down... Me very hungry...,yunny im walking citylink faster come,0
ham,Does daddy have a bb now.,daddy bb,0
ham,4 oclock at mine. Just to bash out a flat plan.,oclock bash flat,0
ham,Oh yeah clearly it's my fault,oh yeah clearly fault,0
ham,Or maybe my fat fingers just press all these buttons and it doesn't know what to do.,maybe fat fingers press buttons doesnt know,0
ham,Yeah we do totes. When u wanna?,yeah u wanna,0
ham,I cant pick the phone right now. Pls send a message,cant pick phone right pls send message,0
ham,Yup...,,0
ham,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,one joys lifeis waking daywith thoughts somewheresomeone cares enough tosend warm morning,0
ham,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u,working ringing u thing whole houseful screaming brats pulling hair loving u,0
ham,Going to take your babe out ?,going take babe,0
spam,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,congratulations ur awarded either cd gift vouchers free entry weekly draw txt music tncs,1
ham,If you're thinking of lifting me one then no.,youre thinking lifting one,0
ham,"And very importantly, all we discuss is between u and i only.",importantly discuss u,0
ham,Beauty sleep can help ur pimples too.,beauty sleep help ur pimples,0
ham,Not yet chikku..wat abt u?,yet abt u,0
ham,I donno its in your genes or something,donno genes something,0
ham,I'm hungry buy smth home...,im hungry buy smth,0
ham,"Hmph. Go head, big baller.",go head big,0
ham,Hey now am free you can call me.,hey free call,0
ham,"Gosh that , what a pain. Spose I better come then.",gosh spose better come,0
ham,Your daily text from me – a favour this time,daily text favour time,0
ham,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,jus reached go bathe sis using net tell u finishes,0
ham,"Trust me. Even if isn't there, its there.",trust even isnt,0
spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",chance reality fantasy show call p per min ntt ltd po box croydon cr wb national rate call,1
ham,Can u look 4 me in da lib i got stuff havent finish yet.,u look da lib got stuff havent finish,0
ham,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.,might accidant tookplace somewhere ghodbandar traffic moves plz slip amp dont,0
ham,Great. Never been better. Each day gives even more reasons to thank God,never day gives even reasons thank god,0
ham,great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :),great princess love giving receiving doggy style fave enjoy making love ltgt times per night,0
ham,Those ducking chinchillas,ducking chinchillas,0
ham,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,friendship poem dear dear u r near hear dont get fear live cheer tear u r always gud ni,0
spam,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,one registered subscribers u enter draw gift voucher replying unsubscribe text stop,1
ham,Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.,depends individual lor e hair dresser say pretty parents say look u also dunno wat,0
ham,Friends that u can stay on fb chat with,friends u stay fb chat,0
ham,Good evening! How are you?,good evening,0
ham,Now press conference da:),press conference da,0
spam,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,check choose babe videos fgkslpopw fgkslpo,1
ham,"Babe, I need your advice",babe need advice,0
ham,Lemme know when you're here,lemme know youre,0
ham,Convey my regards to him,convey regards,0
ham,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),wud never mind u dont miss u dont need u wil really hurt wen u need amp u dont tell take care,0
ham,Ok. I only ask abt e movie. U wan ktv oso?,ask abt e u wan ktv oso,0
ham,Send his number and give reply tomorrow morning for why you said that to him like that ok,send number give reply tomorrow morning said like ok,0
